STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,1.92,A,Annual,Singapore,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,10.54,A,Annual,Slovak Republic,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,11.14,A,Annual,Slovenia,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,1.12,A,Annual,Solomon Islands,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.0,A,Annual,Federal Republic of Somalia,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,8.68,A,Annual,South Africa,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,9.49,A,Annual,Spain,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,2.6,A,Annual,Sri Lanka,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,8.07,A,Annual,Iceland,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,4.92,A,Annual,India,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.11,A,Annual,Indonesia,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.7,A,Annual,"Iran, Islamic Rep.","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.24,A,Annual,Iraq,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRL,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,11.7,A,Annual,Ireland,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,3.01,A,Annual,Israel,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,7.97,A,Annual,Italy,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,3.6,A,Annual,Jamaica,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2019,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,6.68,A,Annual,Japan,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,7.76,A,Annual,Angola,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,7.39,A,Annual,Antigua and Barbuda,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,8.57,A,Annual,Argentina,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,4.98,A,Annual,Armenia,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,10.39,A,Annual,Australia,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUT,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,12.19,A,Annual,Austria,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,1.44,A,Annual,Azerbaijan,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,4.36,A,Annual,"Bahamas, The","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHR,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,1.89,A,Annual,Bahrain,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.005,A,Annual,Bangladesh,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ROU,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2008,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,18.39,A,Annual,Romania,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2008,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,14.46,A,Annual,Russian Federation,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RWA,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2008,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,1.25,A,Annual,Rwanda,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WSM,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2008,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,3.39,A,Annual,Samoa,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2008,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,5.95,A,Annual,São Tomé and Príncipe,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2008,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.0,A,Annual,Saudi Arabia,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2008,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.46,A,Annual,Senegal,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
